community_id,community_size,dominant_experience_level,entry_accessibility,community_label,defining_skills,defining_responsibility_signals,confidence,level_agreement,access_agreement,label_agreement,overall_agreement,calls_used,top_title_keywords,raw_call_outputs,batch_id
275,40,mid,moderate_entry_barrier,Banking - Teller & Customer Service,"['customer_service', 'banking_operations', 'universal_banking']","['branch_management', 'customer_relationship_building']",high,1.0,1.0,1.0,1.0,3,"teller, banker, relationship, branch, universal, manager, customer, representative, ames, west, cons, bnkng","[{""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}, {""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}, {""community_id"": 275, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Banking - Teller & Customer Service"", ""defining_skills"": [""customer_service"", ""banking_operations"", ""universal_banking""], ""defining_responsibility_signals"": [""branch_management"", ""customer_relationship_building""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 275, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Banking - Teller & Customer Service\"", \""defining_skills\"": [\""customer_service\"", \""banking_operations\"", \""universal_banking\""], \""defining_responsibility_signals\"": [\""branch_management\"", \""customer_relationship_building\""] , \""confidence\"": \""high\""}""}]",12
276,40,mid,moderate_entry_barrier,Data Management,"['SQL', 'Data Governance', 'Database Systems']","['Analyze business requirements', 'Deliver quick results']",high,1.0,1.0,0.667,0.889,3,"data, engineer, developer, manager, analyst, senior, sql, governance, software, database, systems, enterprise","[{""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Management"", ""defining_skills"": [""SQL"", ""Database Systems"", ""Data Governance""], ""defining_responsibility_signals"": [""Analyze business requirements"", ""Deliver quick results""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Management\"", \""defining_skills\"": [\""SQL\"", \""Database Systems\"", \""Data Governance\""], \""defining_responsibility_signals\"": [\""Analyze business requirements\"", \""Deliver quick results\""] , \""confidence\"": \""high\""}""}, {""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Management"", ""defining_skills"": [""SQL"", ""Data Governance"", ""Enterprise Systems""], ""defining_responsibility_signals"": [""Partner with engineers and product owners"", ""Ensure data quality""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Management\"", \""defining_skills\"": [\""SQL\"", \""Data Governance\"", \""Enterprise Systems\""], \""defining_responsibility_signals\"": [\""Partner with engineers and product owners\"", \""Ensure data quality\""] , \""confidence\"": \""high\""}""}, {""community_id"": 276, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Data Governance"", ""defining_skills"": [""SQL"", ""Data Governance"", ""Software Systems""], ""defining_responsibility_signals"": [""Leadership"", ""Analysis""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 276, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Data Governance\"", \""defining_skills\"": [\""SQL\"", \""Data Governance\"", \""Software Systems\""], \""defining_responsibility_signals\"": [\""Leadership\"", \""Analysis\""] , \""confidence\"": \""high\""}""}]",12
277,40,junior,moderate_entry_barrier,Warehouse Operations,"['Forklift Operation', 'Material Handling', 'Shipping/Receiving']","['Shift Work', 'Team Leadership (Junior)']",high,1.0,1.0,0.333,0.778,3,"handler, material, operator, forklift, loader, shift, shipping, receiving, lead, 2nd, package, 3rd","[{""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Warehouse Operations"", ""defining_skills"": [""Forklift Operation"", ""Material Handling"", ""Shipping/Receiving""], ""defining_responsibility_signals"": [""Shift Work"", ""Team Leadership (Junior)""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Warehouse Operations\"", \""defining_skills\"": [\""Forklift Operation\"", \""Material Handling\"", \""Shipping/Receiving\""], \""defining_responsibility_signals\"": [\""Shift Work\"", \""Team Leadership (Junior)\""] , \""confidence\"": \""high\""}""}, {""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Material Handler"", ""defining_skills"": [""Forklift Operation"", ""Loader Operation"", ""Package Handling""], ""defining_responsibility_signals"": [""Shift Work"", ""Shipping/Receiving""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Material Handler\"", \""defining_skills\"": [\""Forklift Operation\"", \""Loader Operation\"", \""Package Handling\""], \""defining_responsibility_signals\"": [\""Shift Work\"", \""Shipping/Receiving\""] , \""confidence\"": \""high\""}""}, {""community_id"": 277, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Material Handler/Forklift Operator"", ""defining_skills"": [""Forklift operation"", ""Material handling"", ""Shipping and receiving""], ""defining_responsibility_signals"": [""Shift work"", ""Team leadership (occasionally)""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 277, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Material Handler/Forklift Operator\"", \""defining_skills\"": [\""Forklift operation\"", \""Material handling\"", \""Shipping and receiving\""], \""defining_responsibility_signals\"": [\""Shift work\"", \""Team leadership (occasionally)\""], \""confidence\"": \""high\""}""}]",12
278,40,mid,moderate_entry_barrier,Quality Management,"['Quality Assurance', 'Supplier Quality', 'Quality Control Systems']","['Leadership', 'Strategic Planning']",high,1.0,1.0,0.333,0.778,3,"quality, engineer, manager, assurance, supplier, specialist, control, systems, iii, supervisor, coordinator, director","[{""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Management"", ""defining_skills"": [""Quality Assurance"", ""Supplier Quality"", ""Quality Control Systems""], ""defining_responsibility_signals"": [""Leadership"", ""Strategic Planning""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Management\"", \""defining_skills\"": [\""Quality Assurance\"", \""Supplier Quality\"", \""Quality Control Systems\""], \""defining_responsibility_signals\"": [\""Leadership\"", \""Strategic Planning\""] , \""confidence\"": \""high\""}""}, {""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Assurance Supervisor"", ""defining_skills"": [""quality control"", ""team leadership"", ""customer complaint handling""], ""defining_responsibility_signals"": [""drive QA culture"", ""supervise and motivate team members""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Assurance Supervisor\"", \""defining_skills\"": [\""quality control\"", \""team leadership\"", \""customer complaint handling\""], \""defining_responsibility_signals\"": [\""drive QA culture\"", \""supervise and motivate team members\""] , \""confidence\"": \""high\""}""}, {""community_id"": 278, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Quality Assurance"", ""defining_skills"": [""quality assurance"", ""supplier management"", ""systems control""], ""defining_responsibility_signals"": [""partner with external teams"", ""maximize quality operations""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 278, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Quality Assurance\"", \""defining_skills\"": [\""quality assurance\"", \""supplier management\"", \""systems control\""], \""defining_responsibility_signals\"": [\""partner with external teams\"", \""maximize quality operations\""] , \""confidence\"": \""high\""}""}]",12
279,40,mid,moderate_entry_barrier,Cybersecurity Systems Engineer,"['security', 'cyber', 'systems']","['leadership', 'certification']",high,0.667,1.0,0.667,0.778,3,"security, engineer, systems, analyst, cyber, senior, specialist, manager, cybersecurity, threat, industrial, administrator","[{""community_id"": 279, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer/Analyst"", ""defining_skills"": [""network analysis"", ""cybersecurity"", ""threat analysis""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer/Analyst\"", \""defining_skills\"": [\""network analysis\"", \""cybersecurity\"", \""threat analysis\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}, {""community_id"": 279, ""dominant_experience_level"": ""senior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer"", ""defining_skills"": [""security"", ""cyber"", ""systems""], ""defining_responsibility_signals"": [""threat"", ""industrial""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""senior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer\"", \""defining_skills\"": [\""security\"", \""cyber\"", \""systems\""], \""defining_responsibility_signals\"": [\""threat\"", \""industrial\""] , \""confidence\"": \""high\""}""}, {""community_id"": 279, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Cybersecurity Systems Engineer"", ""defining_skills"": [""security"", ""cyber"", ""systems""], ""defining_responsibility_signals"": [""leadership"", ""clearance""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 279, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Cybersecurity Systems Engineer\"", \""defining_skills\"": [\""security\"", \""cyber\"", \""systems\""], \""defining_responsibility_signals\"": [\""leadership\"", \""clearance\""] , \""confidence\"": \""high\""}""}]",12
280,40,mid,moderate_entry_barrier,UX Design,"['wireframing', 'CAD', '3D Modeling']","['Create Product Drawings', 'Provide Engineering Support']",high,1.0,1.0,0.667,0.889,3,"designer, engineer, design, product, user, experience, drafter, cad, technician, electrical, systems, senior","[{""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""CAD Designers"", ""defining_skills"": [""CAD"", ""3D Modeling"", ""Design""], ""defining_responsibility_signals"": [""Create Product Drawings"", ""Provide Engineering Support""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""CAD Designers\"", \""defining_skills\"": [\""CAD\"", \""3D Modeling\"", \""Design\""], \""defining_responsibility_signals\"": [\""Create Product Drawings\"", \""Provide Engineering Support\""] , \""confidence\"": \""high\""}""}, {""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""UX Design"", ""defining_skills"": [""wireframing"", ""user flows"", ""visual design""], ""defining_responsibility_signals"": [""create artifacts"", ""illustrate app functionality""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""UX Design\"", \""defining_skills\"": [\""wireframing\"", \""user flows\"", \""visual design\""], \""defining_responsibility_signals\"": [\""create artifacts\"", \""illustrate app functionality\""] , \""confidence\"": \""high\""}""}, {""community_id"": 280, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""UX Design"", ""defining_skills"": [""wireframing"", ""prototyping"", ""user_research""], ""defining_responsibility_signals"": [""design_user_interactions"", ""communicate_designs""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 280, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""UX Design\"", \""defining_skills\"": [\""wireframing\"", \""prototyping\"", \""user_research\""], \""defining_responsibility_signals\"": [\""design_user_interactions\"", \""communicate_designs\""] , \""confidence\"": \""high\""}""}]",12
281,40,junior,moderate_entry_barrier,Insurance Sales,"['sales', 'insurance', 'life']","['leadership', 'certification']",high,1.0,1.0,1.0,1.0,3,"insurance, sales, entry, life, agent, representative, specialist, 2692, minimal, experience, needed, 300k","[{""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}, {""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""grow sales career"", ""performance-driven environment""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""grow sales career\"", \""performance-driven environment\""] , \""confidence\"": \""high\""}""}, {""community_id"": 281, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Insurance Sales"", ""defining_skills"": [""sales"", ""insurance"", ""life""], ""defining_responsibility_signals"": [""leadership"", ""certification""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 281, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Insurance Sales\"", \""defining_skills\"": [\""sales\"", \""insurance\"", \""life\""], \""defining_responsibility_signals\"": [\""leadership\"", \""certification\""] , \""confidence\"": \""high\""}""}]",12
282,40,junior,moderate_entry_barrier,Senior Care Assistant,"['caregiving', 'resident interaction', 'assisting daily living activities']","['leadership potential', 'certification required']",high,1.0,1.0,0.667,0.889,3,"assistant, care, resident, living, days, director, crystal, brook, memory, attendant, residential, counselor","[{""community_id"": 282, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Memory Care Assistant"", ""defining_skills"": [""caregiving"", ""resident interaction"", ""assisting daily living activities""], ""defining_responsibility_signals"": [""leadership potential"", ""certification required""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 282, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Memory Care Assistant\"", \""defining_skills\"": [\""caregiving\"", \""resident interaction\"", \""assisting daily living activities\""], \""defining_responsibility_signals\"": [\""leadership potential\"", \""certification required\""] , \""confidence\"": \""high\""}""}, {""community_id"": 282, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Care Assistant"", ""defining_skills"": [""caregiving"", ""resident interaction"", ""assistance""], ""defining_responsibility_signals"": [""resident care"", ""community engagement""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 282, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Care Assistant\"", \""defining_skills\"": [\""caregiving\"", \""resident interaction\"", \""assistance\""], \""defining_responsibility_signals\"": [\""resident care\"", \""community engagement\""] , \""confidence\"": \""high\""}""}, {""community_id"": 282, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Senior Care Assistant"", ""defining_skills"": [""Caregiving"", ""Resident Interaction"", ""Memory Care""], ""defining_responsibility_signals"": [""Leadership Potential"", ""Certification Preferred""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 282, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Senior Care Assistant\"", \""defining_skills\"": [\""Caregiving\"", \""Resident Interaction\"", \""Memory Care\""], \""defining_responsibility_signals\"": [\""Leadership Potential\"", \""Certification Preferred\""] , \""confidence\"": \""high\""}""}]",12
283,40,junior,moderate_entry_barrier,Clinical Social Worker,"['social work', 'clinical care', 'health services']","['leadership potential', 'certification required']",high,1.0,1.0,1.0,1.0,3,"social, worker, care, clinical, work, director, services, health, lcsw, licensed, master, new","[{""community_id"": 283, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Clinical Social Worker"", ""defining_skills"": [""social work"", ""clinical care"", ""health services""], ""defining_responsibility_signals"": [""leadership potential"", ""certification required""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 283, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Clinical Social Worker\"", \""defining_skills\"": [\""social work\"", \""clinical care\"", \""health services\""], \""defining_responsibility_signals\"": [\""leadership potential\"", \""certification required\""] , \""confidence\"": \""high\""}""}, {""community_id"": 283, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Clinical Social Worker"", ""defining_skills"": [""social work"", ""clinical care"", ""multidisciplinary teamwork""], ""defining_responsibility_signals"": [""develop care plans"", ""provide social work intervention""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 283, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Clinical Social Worker\"", \""defining_skills\"": [\""social work\"", \""clinical care\"", \""multidisciplinary teamwork\""], \""defining_responsibility_signals\"": [\""develop care plans\"", \""provide social work intervention\""] , \""confidence\"": \""high\""}""}, {""community_id"": 283, ""dominant_experience_level"": ""junior"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Clinical Social Worker"", ""defining_skills"": [""clinical social work techniques"", ""psychosocial assessments"", ""intervention with high-risk patients""], ""defining_responsibility_signals"": [""consults"", ""assesses and intervenes with high-risk patients and their families""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 283, \""dominant_experience_level\"": \""junior\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Clinical Social Worker\"", \""defining_skills\"": [\""clinical social work techniques\"", \""psychosocial assessments\"", \""intervention with high-risk patients\""], \""defining_responsibility_signals\"": [\""consults\"", \""assesses and intervenes with high-risk patients and their families\""] , \""confidence\"": \""high\""}""}]",12
284,40,mid,moderate_entry_barrier,Environmental Compliance Specialist,"['environmental compliance', 'air quality', 'consulting']","['solve complex challenges', 'create change']",high,1.0,1.0,0.667,0.889,3,"environmental, engineer, project, manager, scientist, specialist, senior, compliance, field, planner, assistant, laboratory","[{""community_id"": 284, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Environmental Compliance Specialist"", ""defining_skills"": [""environmental compliance"", ""air quality"", ""consulting""], ""defining_responsibility_signals"": [""solve complex challenges"", ""create change""], ""confidence"": ""high"", ""rep_rank"": 1, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 284, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Environmental Compliance Specialist\"", \""defining_skills\"": [\""environmental compliance\"", \""air quality\"", \""consulting\""], \""defining_responsibility_signals\"": [\""solve complex challenges\"", \""create change\""] , \""confidence\"": \""high\""}""}, {""community_id"": 284, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Environmental Project Management"", ""defining_skills"": [""Environmental Science"", ""Geology"", ""Engineering""], ""defining_responsibility_signals"": [""Site Investigation"", ""Remediation Activities""], ""confidence"": ""high"", ""rep_rank"": 2, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 284, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Environmental Project Management\"", \""defining_skills\"": [\""Environmental Science\"", \""Geology\"", \""Engineering\""], \""defining_responsibility_signals\"": [\""Site Investigation\"", \""Remediation Activities\""] , \""confidence\"": \""high\""}""}, {""community_id"": 284, ""dominant_experience_level"": ""mid"", ""entry_accessibility"": ""moderate_entry_barrier"", ""community_label"": ""Environmental Compliance Specialist"", ""defining_skills"": [""regulatory compliance"", ""industrial"", ""commercial""], ""defining_responsibility_signals"": [""client service"", ""project assistance""], ""confidence"": ""high"", ""rep_rank"": 3, ""attempt"": 1, ""raw_output"": ""{\""community_id\"": 284, \""dominant_experience_level\"": \""mid\"", \""entry_accessibility\"": \""moderate_entry_barrier\"", \""community_label\"": \""Environmental Compliance Specialist\"", \""defining_skills\"": [\""regulatory compliance\"", \""industrial\"", \""commercial\""], \""defining_responsibility_signals\"": [\""client service\"", \""project assistance\""] , \""confidence\"": \""high\""}""}]",12
